"local";"cidade";"estado";"fungicida";"irrigacao";"genotipo";"tipo_de_grao";"repeticao";"data_semeadura";"FO";"FS";"safra";"id_ensaio"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMAwauna";"p";2;"14/12/15";2,6;2,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";2;"14/12/15";1,4;4,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";2;"14/12/15";0,4;2,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"45/57-7-3-1/4";"chc";2;"14/12/15";0,6;3,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";2;"14/12/15";2,8;1,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";2;"14/12/15";2,8;1;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"PR10-4-4/24";"p";2;"14/12/15";NA;5,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";3;"14/12/15";0,6;1,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";3;"14/12/15";0,6;4,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";3;"14/12/15";1,2;2,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";3;"14/12/15";0,8;6,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"FAP-F3-2";"chc";3;"14/12/15";1,6;4,5;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";3;"14/12/15";NA;3;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";3;"14/12/15";0,6;4,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";3;"14/12/15";2,5;0,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRGarca";"b";3;"14/12/15";0,2;9,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";3;"14/12/15";NA;3;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";3;"14/12/15";2,8;2,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp110";"p";3;"14/12/15";1,8;7,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSArtico";"b";3;"14/12/15";NA;9,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";3;"14/12/15";0,2;9,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";3;"14/12/15";0,2;8,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAALBA09";"chc";3;"14/12/15";0,6;3,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";3;"14/12/15";1,8;2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAALBA08";"chc";3;"14/12/15";0,4;1,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";3;"14/12/15";1,6;2,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";3;"14/12/15";2,4;3,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"45/57-7-3-1/4";"chc";3;"14/12/15";2,2;1,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";3;"14/12/15";0,4;1,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";3;"14/12/15";5;1,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";3;"14/12/15";0,8;5;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";3;"14/12/15";0,4;5,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"PR10-4-4/24";"p";3;"14/12/15";NA;4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGRealce";"ra";3;"14/12/15";0,6;7,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMAwauna";"p";3;"14/12/15";2;4,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"49/61-1/2";"chc";3;"14/12/15";1,2;2,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";3;"14/12/15";0,2;3;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";4;"14/12/15";0,4;2,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGRealce";"ra";4;"14/12/15";0,2;7;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"45/57-7-3-1/4";"chc";4;"14/12/15";1,2;1,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";4;"14/12/15";2;0,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";4;"14/12/15";0,6;1,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";4;"14/12/15";0,8;2,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";4;"14/12/15";2,6;1,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAALBA09";"chc";4;"14/12/15";0,4;2,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAALBA08";"chc";4;"14/12/15";0,8;1,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRGarca";"b";4;"14/12/15";0,2;9,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";4;"14/12/15";3,8;2,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";4;"14/12/15";NA;4,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";4;"14/12/15";2,2;3;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMAwauna";"p";4;"14/12/15";1,8;2,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";4;"14/12/15";0,2;2,8;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";4;"14/12/15";2,8;3,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";4;"14/12/15";0,2;9,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";4;"14/12/15";0,2;3,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp110";"p";4;"14/12/15";1,8;6,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";4;"14/12/15";0,4;7,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";4;"14/12/15";0,2;2,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"49/61-1/2";"chc";4;"14/12/15";0,6;2,4;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";4;"14/12/15";1;3,2;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSArtico";"b";4;"14/12/15";0,2;9,5;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"PR10-4-4/24";"p";4;"14/12/15";NA;3,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";4;"14/12/15";1,2;2,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";4;"14/12/15";0,6;9;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"FAP-F3-2";"chc";4;"14/12/15";0,5;5,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";4;"14/12/15";0,4;5,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";4;"14/12/15";1;2,6;"15/16";"Arapoti_CDEArapoti_15/16_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";2;"22/12/16";1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";1;"22/12/16";0,1;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";3;"22/12/16";0,5;0,8;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";4;"22/12/16";0,3;1;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp110";"p";2;"22/12/16";1,5;1;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp110";"p";1;"22/12/16";0,3;1,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp110";"p";3;"22/12/16";0,2;1,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp110";"p";4;"22/12/16";1,5;1,8;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSCampeiro";"p";1;"22/12/16";0;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSCampeiro";"p";2;"22/12/16";0;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSCampeiro";"p";3;"22/12/16";0,1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSCampeiro";"p";4;"22/12/16";0,2;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";4;"22/12/16";0,1;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";3;"22/12/16";0,1;1,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";1;"22/12/16";0;1,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";2;"22/12/16";0,1;2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";1;"22/12/16";0,3;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";4;"22/12/16";0,2;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";3;"22/12/16";0,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";2;"22/12/16";1,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";1;"22/12/16";0,5;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";3;"22/12/16";0,1;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";4;"22/12/16";0,1;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";2;"22/12/16";0,3;0,8;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";3;"22/12/16";1,5;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";2;"22/12/16";2,5;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";4;"22/12/16";1,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";1;"22/12/16";3;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";2;"22/12/16";0,1;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";1;"22/12/16";4;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";3;"22/12/16";5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";4;"22/12/16";6;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";1;"22/12/16";0,2;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";4;"22/12/16";1,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";2;"22/12/16";1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";3;"22/12/16";1,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";3;"22/12/16";3,5;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";1;"22/12/16";0,3;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";2;"22/12/16";2,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";4;"22/12/16";2,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";4;"22/12/16";1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";1;"22/12/16";0,1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";2;"22/12/16";0,2;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";3;"22/12/16";2;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNetuno";"p";2;"22/12/16";0;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNetuno";"p";3;"22/12/16";0;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNetuno";"p";4;"22/12/16";0;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNetuno";"p";1;"22/12/16";0;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACSintonia";"chc";2;"22/12/16";0,2;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACSintonia";"chc";4;"22/12/16";0,1;0,8;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACSintonia";"chc";3;"22/12/16";0;1;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACSintonia";"chc";1;"22/12/16";0;1,8;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";4;"22/12/16";1,2;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";3;"22/12/16";0,2;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";2;"22/12/16";0,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";1;"22/12/16";1,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN45-2F-293P";"chc";1;"22/12/16";0,2;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN45-2F-293P";"chc";3;"22/12/16";0,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN45-2F-293P";"chc";4;"22/12/16";0,8;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN45-2F-293P";"chc";2;"22/12/16";1,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN107-14A-336";"chc";3;"22/12/16";0,1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN107-14A-336";"chc";2;"22/12/16";0;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN107-14A-336";"chc";1;"22/12/16";0;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN107-14A-336";"chc";4;"22/12/16";0,1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN125-20A-520";"chc";2;"22/12/16";0,2;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN125-20A-520";"chc";4;"22/12/16";0,3;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN125-20A-520";"chc";3;"22/12/16";0,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN125-20A-520";"chc";1;"22/12/16";0,2;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN90-4A-160";"chc";4;"22/12/16";0;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN90-4A-160";"chc";2;"22/12/16";0,1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN90-4A-160";"chc";1;"22/12/16";0,8;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN90-4A-160";"chc";3;"22/12/16";0,1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR139";"chc";4;"22/12/16";0,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR139";"chc";3;"22/12/16";0,8;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR139";"chc";2;"22/12/16";1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR139";"chc";1;"22/12/16";2,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";1;"22/12/16";0,3;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";2;"22/12/16";0,8;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";3;"22/12/16";0,8;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";4;"22/12/16";1,2;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";2;"22/12/16";1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";3;"22/12/16";1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";4;"22/12/16";1,5;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";1;"22/12/16";0,2;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";3;"22/12/16";0,1;1;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";1;"22/12/16";0,1;1,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";2;"22/12/16";0,1;1,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";4;"22/12/16";1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";2;"22/12/16";0;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";3;"22/12/16";0,1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
