"","...1.x","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","Media_Fo","Mediana_FO","Desvio_FO","Cv_FO","...1.y","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","Media_Fs","Mediana_FS","Desvio_FS","Cv_FS"
"801",482,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 204 Predileto","p",1,2017-12-15,"17/18",0.5,0.8,NA,NA,NA,NA,NA,NA,NA,0.65,0.65,0.212132034355964,32.6356975932253,482,0.1,0.3,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.35,0.4,0.191485421551268,54.7101204432193
"802",485,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 03","chc",1,2017-12-15,"17/18",0.5,1.5,NA,NA,NA,NA,NA,NA,NA,1,1,0.707106781186548,70.7106781186548,485,0.2,0.8,1.5,3,3,3,NA,NA,NA,NA,NA,1.91666666666667,2.25,1.25605201590805,65.533148656072
"803",486,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FP 403","p",2,2017-12-15,"17/18",0.8,1.5,NA,NA,NA,NA,NA,NA,NA,1.15,1.15,0.494974746830583,43.0412823330942,486,0.2,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.425,0.5,0.15,35.2941176470588
"804",487,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",2,2017-12-15,"17/18",2,3.5,NA,NA,NA,NA,NA,NA,NA,2.75,2.75,1.06066017177982,38.5694607919935,487,0.2,0.8,2,2,2.5,NA,NA,NA,NA,NA,NA,1.5,2,0.959166304662544,63.9444203108363
"805",488,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Urutau","p",2,2017-12-15,"17/18",0.5,0.8,NA,NA,NA,NA,NA,NA,NA,0.65,0.65,0.212132034355964,32.6356975932253,488,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"806",489,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Uai","chc",2,2017-12-15,"17/18",2.5,4,NA,NA,NA,NA,NA,NA,NA,3.25,3.25,1.06066017177982,32.6356975932253,489,0.1,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.2,50
"807",490,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",2,2017-12-15,"17/18",0.8,0.8,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0,0,490,0.1,0.5,1,2.5,4,4,4,NA,NA,NA,NA,2.3,2.5,1.75499287747842,76.3040381512359
"808",494,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",2,2017-12-15,"17/18",0.8,2,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,0.848528137423857,60.6091526731326,494,0.1,0.5,1,1,1,NA,NA,NA,NA,NA,NA,0.72,1,0.408656334834051,56.7578242825071
"809",498,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 107-14A-336","chc",3,2017-12-15,"17/18",0.5,1,NA,NA,NA,NA,NA,NA,NA,0.75,0.75,0.353553390593274,47.1404520791032,498,0.2,4.5,4.5,4.5,NA,NA,NA,NA,NA,NA,NA,3.425,4.5,2.15,62.7737226277372
"810",500,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",3,2017-12-15,"17/18",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,500,0.2,0.2,0.2,0.2,0.2,1.5,1.5,1.5,NA,NA,NA,0.6875,0.2,0.672813920358795,97.8638429612793
"811",503,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",3,2017-12-15,"17/18",0.1,0.8,NA,NA,NA,NA,NA,NA,NA,0.45,0.45,0.494974746830583,109.994388184574,503,0.1,0.8,2,2,2,NA,NA,NA,NA,NA,NA,1.38,2,0.884307638777366,64.0802636795193
"812",505,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FS 305","calima",3,2017-12-15,"17/18",0.5,2,NA,NA,NA,NA,NA,NA,NA,1.25,1.25,1.06066017177982,84.8528137423857,505,0.8,1.5,1.5,1.5,1.5,6,6,6,NA,NA,NA,3.1,1.5,2.41305970561384,77.8406356649625
"813",506,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",3,2017-12-15,"17/18",0.8,2,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,0.848528137423857,60.6091526731326,506,0.2,0.2,0.2,0.2,1,1,1,NA,NA,NA,NA,0.542857142857143,0.2,0.427617987059879,78.7717344583988
"814",507,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 03","chc",3,2017-12-15,"17/18",0.2,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.424264068711929,84.8528137423857,507,0.1,0.1,0.1,0.1,0.1,4.5,4.5,4.5,NA,NA,NA,1.75,0.1,2.27721634582977,130.12664833313
"815",508,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",3,2017-12-15,"17/18",0.2,1.5,NA,NA,NA,NA,NA,NA,NA,0.85,0.85,0.919238815542512,108.145743005001,508,0.2,0.8,2,2,2,NA,NA,NA,NA,NA,NA,1.4,2,0.848528137423857,60.6091526731326
"816",509,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",3,2017-12-15,"17/18",0.5,2,NA,NA,NA,NA,NA,NA,NA,1.25,1.25,1.06066017177982,84.8528137423857,509,0.1,0.1,0.1,0.1,0.1,4,4,4,NA,NA,NA,1.5625,0.1,2.01844176107639,129.180272708889
"817",510,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",3,2017-12-15,"17/18",0.3,0.3,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0,0,510,0.2,0.8,0.8,0.8,1,5,5,5,NA,NA,NA,2.325,0.9,2.22694537748139,95.7825968809198
"818",512,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","GEN 107-14A-336","chc",4,2017-12-15,"17/18",0.2,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.424264068711929,84.8528137423857,512,1.5,3,4.5,4.5,4.5,NA,NA,NA,NA,NA,NA,3.6,4.5,1.34164078649987,37.2677996249965
"819",513,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",4,2017-12-15,"17/18",0.2,1.5,NA,NA,NA,NA,NA,NA,NA,0.85,0.85,0.919238815542512,108.145743005001,513,0.3,1,1,3,5.5,5.5,5.5,NA,NA,NA,NA,3.11428571428571,3,2.37867510141575,76.3794757335333
"820",514,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Netuno","p",4,2017-12-15,"17/18",0.1,0.1,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,514,0.1,0.1,0.5,1.5,2,4.5,4.5,4.5,NA,NA,NA,2.2125,1.75,2.003880164652,90.5708548995253
"821",517,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Sabi<e1>","chc",4,2017-12-15,"17/18",0.5,0.8,NA,NA,NA,NA,NA,NA,NA,0.65,0.65,0.212132034355964,32.6356975932253,517,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"822",518,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","SCS 204 Predileto","p",4,2017-12-15,"17/18",1,2,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,0.707106781186548,47.1404520791032,518,0.1,0.1,0.1,0.8,0.8,0.8,NA,NA,NA,NA,NA,0.45,0.45,0.383405790253616,85.2012867230258
"823",519,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",4,2017-12-15,"17/18",0.1,0.5,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.282842712474619,94.2809041582063,519,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,NA,NA,NA,0.175,0.1,0.103509833901353,59.1484765150589
"824",520,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",4,2017-12-15,"17/18",0.2,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.424264068711929,84.8528137423857,520,0.2,0.2,0.2,0.8,3.5,6,6,6,NA,NA,NA,2.8625,2.15,2.81472531011972,98.331015200689
"825",521,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 02","p",4,2017-12-15,"17/18",0.5,1.5,NA,NA,NA,NA,NA,NA,NA,1,1,0.707106781186548,70.7106781186548,521,0.1,0.1,0.8,2,3.5,3.5,3.5,NA,NA,NA,NA,1.92857142857143,2,1.60074387469731,83.0015342435641
"826",522,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",4,2017-12-15,"17/18",0.1,0.8,NA,NA,NA,NA,NA,NA,NA,0.45,0.45,0.494974746830583,109.994388184574,522,0.2,0.2,0.2,0.2,0.5,1,1,1,NA,NA,NA,0.5375,0.35,0.396187185196954,73.7092437575729
"827",523,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",4,2017-12-15,"17/18",0.1,0.5,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.282842712474619,94.2809041582063,523,0.2,0.2,0.8,2,3,3,3,NA,NA,NA,NA,1.74285714285714,2,1.32017314881691,75.7476396862159
"828",524,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","C 10-6-91","chc",4,2017-12-15,"17/18",0.8,2,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,0.848528137423857,60.6091526731326,524,0.8,1,2.5,4,5.5,5.5,5.5,NA,NA,NA,NA,3.54285714285714,4,2.11254754807014,59.6283582116571
"829",526,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Urutau","p",4,2017-12-15,"17/18",0.5,1.5,NA,NA,NA,NA,NA,NA,NA,1,1,0.707106781186548,70.7106781186548,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",527,"Arapoti_CDEArapoti_17/18_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA 03","chc",4,2017-12-15,"17/18",0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0,0,527,0.8,2,2,3.5,5,5,5,NA,NA,NA,NA,3.32857142857143,3.5,1.74806014934106,52.516828520976
"831",836,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","49/61-1/2","chc",1,2015-12-14,"15/16",0.2,1,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.565685424949238,94.2809041582063,836,0.4,0.6,0.6,0.8,0.8,1.6,NA,NA,NA,NA,NA,0.8,0.7,0.419523539268061,52.4404424085076
"832",837,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",1,2015-12-14,"15/16",0.2,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.424264068711929,84.8528137423857,837,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.8,NA,NA,NA,0.4,0.2,0.565685424949238,141.421356237309
"833",838,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",1,2015-12-14,"15/16",0.3,0.8,NA,NA,NA,NA,NA,NA,NA,0.55,0.55,0.353553390593274,64.2824346533225,838,0.2,0.4,0.4,0.6,0.6,3,NA,NA,NA,NA,NA,0.866666666666667,0.5,1.05577775439089,121.820510122026
"834",839,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",1,2015-12-14,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,839,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA
"835",840,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",1,2015-12-14,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,840,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,NA,NA
"836",841,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",1,2015-12-14,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,841,0.2,0.4,0.4,0.4,0.4,0.4,0.4,5.4,NA,NA,NA,1,0.4,1.77924542593603,177.924542593603
"837",842,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",1,2015-12-14,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,842,2.4,2.8,6.4,6.4,6.4,6.4,6.4,7.8,NA,NA,NA,5.625,6.4,1.93150570429245,34.3378791874214
"838",843,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA09","chc",1,2015-12-14,"15/16",0.3,0.3,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0,0,843,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,NA,NA
"839",844,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",2,2015-12-14,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,844,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"840",845,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",2,2015-12-14,"15/16",0.4,1.2,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.565685424949238,70.7106781186547,845,0.6,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.97989898732233,98.9949493661167
"841",846,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA09","chc",2,2015-12-14,"15/16",0.3,0.6,NA,NA,NA,NA,NA,NA,NA,0.45,0.45,0.212132034355964,47.1404520791032,846,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,NA,NA
"842",847,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",2,2015-12-14,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,847,0.2,0.2,0.2,0.2,0.2,2.5,NA,NA,NA,NA,NA,0.583333333333333,0.2,0.938971068066885,160.966468811466
"843",848,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",2,2015-12-14,"15/16",0.8,0.8,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0,0,848,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.2,NA,NA
"844",849,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",2,2015-12-14,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,849,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.8,NA,NA,NA,0.525,0.2,0.919238815542512,175.093107722383
"845",850,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","45/57-7-3-1/4","chc",2,2015-12-14,"15/16",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,850,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA
"846",851,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",3,2015-12-14,"15/16",0.6,1.2,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.424264068711929,47.1404520791032,851,0.2,0.2,0.2,0.2,2.8,NA,NA,NA,NA,NA,NA,0.72,0.2,1.16275534829989,161.493798374985
"847",852,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",3,2015-12-14,"15/16",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,852,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2,NA,NA,NA,0.7,0.2,1.4142135623731,202.030508910442
"848",853,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",3,2015-12-14,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,853,5.2,5.6,5.6,5.6,5.6,5.6,5.6,9.2,NA,NA,NA,6,5.6,1.30054933448469,21.6758222414115
"849",854,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA09","chc",3,2015-12-14,"15/16",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,854,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.4,NA,NA
"850",855,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA08","chc",3,2015-12-14,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,855,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,NA,NA
"851",856,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",3,2015-12-14,"15/16",1,1.6,NA,NA,NA,NA,NA,NA,NA,1.3,1.3,0.424264068711929,32.6356975932253,856,0.8,1,1,1,1,1,1,2.8,NA,NA,NA,1.2,1,0.650274667242345,54.1895556035288
"852",857,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",3,2015-12-14,"15/16",0.2,0.4,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032,857,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,NA,NA
"853",858,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",3,2015-12-14,"15/16",0.8,0.8,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0,0,858,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5,NA,NA,NA,0.975,0.4,1.62634559672906,166.804676587596
"854",859,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",3,2015-12-14,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,859,0.4,0.4,0.6,0.6,0.6,0.6,0.6,5.2,NA,NA,NA,1.125,0.6,1.64902568636323,146.580061010065
"855",860,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",3,2015-12-14,"15/16",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,860,1,1.6,4.6,4.6,4.6,4.6,4.6,7.4,NA,NA,NA,4.125,4.6,1.99982142059878,48.4805192872431
"856",861,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",4,2015-12-14,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,861,0.2,0.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.933333333333333,0.2,1.27017059221718,136.089706308983
"857",862,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",4,2015-12-14,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,862,0.4,0.6,1.6,1.6,1.6,1.6,2.8,7,NA,NA,NA,2.15,1.6,2.09147931242117,97.2781075544729
"858",863,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",4,2015-12-14,"15/16",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,863,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.8,NA,NA,NA,0.4,0.2,0.565685424949238,141.421356237309
"859",864,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA09","chc",4,2015-12-14,"15/16",0.2,0.4,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032,864,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,NA,NA
"860",865,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","UEM Awauna","p",4,2015-12-14,"15/16",0.8,1.8,NA,NA,NA,NA,NA,NA,NA,1.3,1.3,0.707106781186548,54.3928293220421,865,0.8,0.8,0.8,0.8,0.8,2.8,NA,NA,NA,NA,NA,1.13333333333333,0.8,0.816496580927726,72.0438159642111
"861",866,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",4,2015-12-14,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,866,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,NA,NA
"862",867,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Nhambu","p",4,2015-12-14,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,867,5.4,5.8,6.4,6.4,6.4,6.4,6.4,7.6,NA,NA,NA,6.35,6.4,0.630192714288936,9.92429471321159
"863",868,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",4,2015-12-14,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0,868,0.2,0.6,0.6,0.8,1,2.6,NA,NA,NA,NA,NA,0.966666666666667,0.7,0.843010478384858,87.2079805225715
"864",869,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","49/61-1/2","chc",4,2015-12-14,"15/16",0.2,0.6,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.282842712474619,70.7106781186547,869,0.8,0.8,0.8,0.8,0.8,2.4,NA,NA,NA,NA,NA,1.06666666666667,0.8,0.653197264742181,61.2372435695794
"865",870,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",4,2015-12-14,"15/16",0.4,1,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,0.424264068711929,60.6091526731326,870,0.6,0.6,0.6,0.8,3.2,NA,NA,NA,NA,NA,NA,1.16,0.6,1.14367827643966,98.5929548654883
"866",871,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",4,2015-12-14,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,871,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,5.6,NA,NA
"867",937,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",2,2013-12-16,"13/14",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,937,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"868",938,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",2,2013-12-16,"13/14",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,938,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"869",939,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Not<e1>vel","chc",2,2013-12-16,"13/14",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0,939,0.2,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.266666666666667,0.2,0.115470053837925,43.3012701892219
"870",940,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 11","chc",3,2013-12-16,"13/14",0.2,0.4,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032,940,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"871",941,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",4,2013-12-16,"13/14",0.2,0.4,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032,941,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"872",942,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","IPR Andorinha","chc",1,2013-12-18,"13/14",0.1,0.4,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,0.212132034355964,84.8528137423857,942,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"873",943,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","TAA Gol","chc",1,2013-12-18,"13/14",0.1,0.1,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,943,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0,0
"874",944,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","TAA LBA05","chc",2,2013-12-18,"13/14",0.2,0.5,NA,NA,NA,NA,NA,NA,NA,0.35,0.35,0.212132034355964,60.6091526731326,944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",945,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","ANFc 11","chc",2,2013-12-18,"13/14",0.1,0.2,NA,NA,NA,NA,NA,NA,NA,0.15,0.15,0.0707106781186548,47.1404520791032,945,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA
