"","...1.x","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","Media_Fo","Mediana_FO","Desvio_FO","Cv_FO","...1.y","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","Media_Fs","Mediana_FS","Desvio_FS","Cv_FS"
"1009",639,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Intr<e9>pido","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,639,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1010",640,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",2,2019-12-23,"19/20","0.8","0.8","0.8","0.8",NA,NA,NA,NA,NA,0.8,0.8,0,0,640,"0","0","0.5","0.5","0.5","0.5","0.5",NA,NA,NA,NA,0.357142857142857,0.5,0.243975018237133,68.3130051063973
"1011",641,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,641,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1012",642,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,642,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1013",643,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRSMG Madrep<e9>rola","chc",2,2019-12-23,"19/20","1.5","1.5","4","4",NA,NA,NA,NA,NA,2.75,2.75,1.44337567297406,52.4863881081478,643,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1014",644,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFp 119","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,644,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1015",645,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,645,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1016",646,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Campos Gerais","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,646,"0.5","1.5","1.5","1.5","1.5","1.5","1.5",NA,NA,NA,NA,1.35714285714286,1.5,0.377964473009227,27.8500138006799
"1017",647,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,647,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1018",648,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,648,"0","0","0.8","0.8","0.8","0.8","0.8",NA,NA,NA,NA,0.571428571428572,0.8,0.390360029179413,68.3130051063973
"1019",649,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,649,"0","0","0","0","0.5","0.5","1",NA,NA,NA,NA,0.285714285714286,0,0.393397896234722,137.689263682153
"1020",650,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 23","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,650,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1021",651,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 97-2","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,651,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1022",652,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,652,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1023",653,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,653,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1024",654,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 402","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,654,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1025",655,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,655,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1026",656,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",2,2019-12-23,"19/20","0","0","0","1.5",NA,NA,NA,NA,NA,0.375,0,0.75,200,656,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1027",657,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,657,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1028",658,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,658,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1029",659,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,659,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1030",660,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Paisano","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,660,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1031",661,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,661,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1032",662,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","Imperador Vermelho","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,662,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1033",663,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,663,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1034",664,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",2,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,664,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1035",665,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,665,"0","0","0","0","0","1","1.5",NA,NA,NA,NA,0.357142857142857,0,0.626783170528009,175.499287747842
"1036",666,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,666,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1037",667,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,667,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1038",668,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,668,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1039",669,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Paisano","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,669,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1040",670,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,670,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1041",671,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,671,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1042",672,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",3,2019-12-23,"19/20","0","0","0.5","1.5",NA,NA,NA,NA,NA,0.5,0.25,0.707106781186548,141.42135623731,672,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1043",673,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 97-2","chc",3,2019-12-23,"19/20","0.8","0.8","5","15",NA,NA,NA,NA,NA,5.4,2.9,6.69925368977769,124.060253514402,673,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1044",674,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,674,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1045",675,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRSMG Madrep<e9>rola","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,675,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1046",676,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,676,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1047",677,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,677,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1048",678,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,678,"0.5","1.5","2","2","2","2","2",NA,NA,NA,NA,1.71428571428571,2,0.566946709513841,33.0718913883074
"1049",679,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Campos Gerais","chc",3,2019-12-23,"19/20","2.5","2.5","8","8",NA,NA,NA,NA,NA,5.25,5.25,3.17542648054294,60.4843139151036,679,"0","0","0.8","0.8","0.8","0.8","0.8",NA,NA,NA,NA,0.571428571428572,0.8,0.390360029179413,68.3130051063973
"1050",680,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,680,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1051",681,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,681,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1052",682,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 23","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,682,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1053",683,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 205 Riqueza","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,683,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1054",684,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,684,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1055",685,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 402","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,685,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1056",686,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,686,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1057",687,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,687,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1058",688,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFp 119","p",3,2019-12-23,"19/20","1.5","1.5","1.5","5",NA,NA,NA,NA,NA,2.375,1.5,1.75,73.6842105263158,688,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1059",689,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,689,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1060",690,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","Imperador Vermelho","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,690,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1061",691,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Intr<e9>pido","p",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,691,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1062",692,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",3,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,692,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1063",693,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Quero-quero","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,693,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1064",694,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tangar<e1>","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,694,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1065",695,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 97-2","chc",4,2019-12-23,"19/20","3.5","3.5","10","10",NA,NA,NA,NA,NA,6.75,6.75,3.75277674973257,55.5966925886306,695,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1066",696,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC Veloz","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,696,"0","0","0.5","0.5","0.5","0.5","0.5",NA,NA,NA,NA,0.357142857142857,0.5,0.243975018237133,68.3130051063973
"1067",697,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1850","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,697,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1068",698,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","TAA Dama","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,698,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1069",699,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Tuiui<fa>","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,699,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1070",700,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 23","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,700,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1071",701,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","Imperador Vermelho","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,701,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1072",702,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Esteio","p",4,2019-12-23,"19/20","0","0","0","2.5",NA,NA,NA,NA,NA,0.625,0,1.25,200,702,"0","0","0","1.5","2","2","3",NA,NA,NA,NA,1.21428571428571,1.5,1.21987509118567,100.460301627055
"1073",703,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 402","chc",4,2019-12-23,"19/20","0.8","0.8","1.5","1.5",NA,NA,NA,NA,NA,1.15,1.15,0.404145188432738,35.1430598637164,703,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1074",704,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Bem-te-vi","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,704,"1.5","2","2","2","2","2","2",NA,NA,NA,NA,1.92857142857143,2,0.188982236504614,9.79907892986885
"1075",705,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Paisano","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,705,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1076",706,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IAC 1849","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,706,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1077",707,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,707,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1078",708,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Urutau","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,708,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1079",709,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FC 104","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,709,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1080",710,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Sabi<e1>","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,710,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1081",711,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","ANFp 119","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,711,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1082",712,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Intr<e9>pido","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,712,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1083",713,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS Estilo","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,713,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1084",714,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Curi<f3>","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,714,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1085",715,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRS FP 403","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,715,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1086",716,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Campos Gerais","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,716,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1087",717,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 204 Predileto","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,717,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1088",718,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","SCS 205 Riqueza","chc",4,2019-12-23,"19/20","0.8","0.8","0.8","0.8",NA,NA,NA,NA,NA,0.8,0.8,0,0,718,"0","0","0","0","0","0.5","1",NA,NA,NA,NA,0.214285714285714,0,0.393397896234722,183.585684909537
"1089",719,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,719,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1090",720,"Castro_CDECastro_19/20_nao_com","CDECastro","Castro","PR","com","nao","BRSMG Madrep<e9>rola","chc",4,2019-12-23,"19/20","0","0","0","0",NA,NA,NA,NA,NA,0,0,0,NA,720,"0","0","0","0","0","0","0",NA,NA,NA,NA,0,0,0,NA
"1091",444,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","IPR 139","chc",1,2013-12-18,"13/14","0.1","0.1","0.1","0.1","1",NA,NA,NA,NA,0.28,0.1,0.402492235949962,143.747227124986,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",445,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","ANFc 5","chc",2,2013-12-18,"13/14","0.1","0.1","0.1","0.1","0.3",NA,NA,NA,NA,0.14,0.1,0.0894427190999916,63.887656499994,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",446,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","ANFc 9","chc",2,2013-12-18,"13/14","0.1","0.1","0.1","0.2","0.2",NA,NA,NA,NA,0.14,0.1,0.0547722557505166,39.1230398217976,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",447,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","IPR Campos Gerais","chc",2,2013-12-18,"13/14","0.1","0.1","0.1","0.1","0.5",NA,NA,NA,NA,0.18,0.1,0.178885438199983,99.3807989999907,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",448,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","IPR Uirapuru","p",2,2013-12-18,"13/14","0.1","0.1","0.1","0.1","0.6",NA,NA,NA,NA,0.2,0.1,0.223606797749979,111.803398874989,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",449,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","Bola Cheia","chc",2,2013-12-18,"13/14","0.2","0.1","0.1","0.1","0.3",NA,NA,NA,NA,0.16,0.1,0.0894427190999916,55.9016994374947,449,"0.1","0.1","0.1","0.2",NA,NA,NA,NA,NA,NA,NA,0.125,0.1,0.05,40
"1097",451,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","IPR Juriti","chc",2,2013-12-18,"13/14","0.1","0.1","0.1","0.1","0.2",NA,NA,NA,NA,0.12,0.1,0.0447213595499958,37.2677996249965,451,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0
"1098",452,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","IPR Andorinha","chc",3,2013-12-18,"13/14","0.3","0.3","0.5","0.5","0.5",NA,NA,NA,NA,0.42,0.5,0.109544511501033,26.0820265478651,452,"0.1","2","2",NA,NA,NA,NA,NA,NA,NA,NA,1.36666666666667,2,1.09696551146029,80.2657691312407
"1099",453,"Castro_CDECastro_13/14_nao_com","CDECastro","Castro","PR","com","nao","IPR Andorinha","chc",4,2013-12-18,"13/14","0.1","0.2","0.2","0.2","0.2",NA,NA,NA,NA,0.18,0.2,0.0447213595499958,24.8451997499977,453,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0
"1100",454,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",1,2014-12-15,"14/15","0.2","0.4","0.8","2.8","8.6",NA,NA,NA,NA,2.56,0.8,3.53100552251055,137.929903223068,454,"0.2","0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,0.333333333333333,0.2,0.32659863237109,97.9795897113271
